"station_id";"codestation";"inseecom";"coordx";"coordy";"codecourseau";"libellecourseau";"codetronconhydro";"coderegion";"codedepartement";"naturestation";"libellenaturestation";"typeentitehydro";"cdtronconh";"idtronconh";"nomentiteh";"etat";"sens";"largeur";"nature";"navigable";"source";"target";"troncon_id";"gid";"distance";"cdentitehy";"nomentiteh_plando";"distance_planeau";"verif_cdho"
20958;"J836505S";"56165";"296214.3";"6774976";NULL;NULL;NULL;"53";"56";"M";"Station de mesure Manuelle";"1";"J8360310";"409001540";"rivière l'yvel";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";199904;198841;175184;"393190";"1.3782352702024263";"J8365053";"étang au duc";"0";False
20959;"J860530S";"35211";"314441.91";"6781478.9";NULL;NULL;NULL;"53";"35";"M";"Station de mesure Manuelle";"1";"J8605000";"450005296";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";16188;203004;178751;"396762";"20.640638774383277";"J8605303";"étang de paimpont";"0";False
20961;"J860570";"35211";"317065.8";"6783310";NULL;NULL;NULL;"53";"35";"M";"Station de mesure Manuelle";"1";"J8606000";"409001082";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";204122;203797;180050;"398070";"2.337706668882746";"J8605703";"étang du pas du houx";"0";False
20964;"J062510T";"22069";"325093.63";"6813696.39";NULL;NULL;NULL;"53";"22";"M";"Station de mesure Manuelle";"1";"J0620160";"401002069";"fleuve la rance";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";221754;222462;201178;"419170";"45.99513253782454";"J0625103";NULL;"0";False
20966;"J100520T";"22209";"324383.9";"6842338";NULL;NULL;NULL;"53";"22";"M";"Station de mesure Manuelle";"1";"J1004000";"450008073";"le frémur";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";240000;240493;222344;"440343";"0.9349640082775054";"J1005203";"complexe du bois joli";"0";False
20967;"J932500T";"56004";"296452.7";"6725230";NULL;NULL;NULL;"53";"56";"M";"Station de mesure Manuelle";"1";"J9320060";"410000707";"fleuve la vilaine";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Navigable";171418;170897;142339;"360354";"2.8172328013786303";"J93-5003";"retenue d'arzal";"0";False
20968;"J112510T";"22175";"308831.3";"6834282";NULL;NULL;NULL;"53";"22";"M";"Station de mesure Manuelle";"1";"J1120300";"402001132";"fleuve l'arguenon";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";235362;235363;216344;"434332";"1.1737891190812693";"J1125103";"retenue de l'arguenon";"0";False
20969;"J940510";"44006";"291593.71";"6721101.86";NULL;NULL;NULL;"52";"44";"M";"Station de mesure Manuelle";"1";"J9404100";"410000833";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";168951;168952;139543;"357579";"5.803461025039159";"J9405103";"étang du pont de fer";"0";False
20970;"J11510T";"22084";"306790.9";"6823957";NULL;NULL;NULL;"53";"22";"M";"Station de mesure Manuelle";"1";"J1114000";"402001726";"rivière la rosette";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";228369;228879;208613;"426594";"0.8615196323372623";"J1115503";"étang de jugon";"0";False
20971;"K001510";"07075";"786798.09";"6409699.69";NULL;NULL;NULL;"84";"07";"M";"Station de mesure Manuelle";"1";"K0010000";"411006669";"fleuve la loire";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";462728;463007;478210;"180936";"40.16330927979255";"K0015103";"la palisse";"0";False
38628;"Y7005003";"2B047";"1196587";"6155364";NULL;NULL;NULL;"94";"2B";"M";"Station de mesure Manuelle";"1";"Y7000200";"650011359";"fleuve le golo";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";27987;311521;307279;"10015";"28.539880119501955";"Y7005003";"retenue de calacuccia";"0";False
20972;"K002910";"07119";"784642.78";"6413705.22";NULL;NULL;NULL;"84";"07";"M";"Station de mesure Manuelle";"1";"K0020502";"411006533";NULL;"Permanent";"Inconnu";"De 0 à 15 mètres";"Aqueduc, conduite forcée";"Non navigable";464977;465311;480827;"183571";"478.76797595152505";"K0029103";"lac d'issarlès";"0";False
20973;"J15-410";"22215";"269675.2";"6838278";NULL;NULL;NULL;"53";"22";"M";"Station de mesure Manuelle";"1";"J1520300";"402000932";"fleuve le gouët";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";237735;237954;219338;"437335";"68.96810618566516";"J15-4103";"barrage de st barthélémy";"0";False
20974;"K012900R";"43042";"762389.1";"6423669.71";NULL;NULL;NULL;"84";"43";"M";"Station de mesure Manuelle";"1";"K0107100";"411006287";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";471398;471399;487961;"190747";"2576.643971933103";"K0129003";"lac du bouchet";"0";False
20975;"J1805033";"22206";"259674.2";"6843290";NULL;NULL;NULL;"53";"22";"M";"Station de mesure Manuelle";"1";"J1800300";"402000649";"rivière le leff";"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";240917;241113;223077;"441083";"62.819351794132785";"J1805033";NULL;"24.614557045758694";False
20976;"K021510";"43186";"792202.69";"6432082.51";NULL;NULL;NULL;"84";"43";"M";"Station de mesure Manuelle";"1";"K0214000";"411006126";"rivière la gagne";"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";474960;475047;492306;"195102";"298.8627135749944";"K0215103";"lac de st front";"0";False
20977;"J340510T";"29038";"181314.5";"6833082";NULL;NULL;NULL;"53";"29";"M";"Station de mesure Manuelle";"1";"J3400300";"404001959";"fleuve l'élorn";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";234411;19508;215250;"433326";"0.39228737765649585";"J3405103";"retenue du drennec";"0";False
20978;"K041999";"43069";"795392.22";"6450409.12";NULL;NULL;NULL;"84";"43";"M";"Station de mesure Manuelle";"1";"K0420300";"411005315";"rivière le lignon";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";46182;46183;504323;"207109";"54.31302602050312";"K0427003";"retenue de lavalette";"0";False
20979;"J362510T";"29018";"191050.6";"6827956";NULL;NULL;NULL;"53";"29";"M";"Station de mesure Manuelle";"1";"J3624000";"404002270";"rivière l'ellez";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";19230;19231;212152;"430129";"2.2739402242972786";"J3625103";"retenue de saint-michel";"0";False
20980;"K05-410";"42031";"797559.25";"6485787.35";NULL;NULL;NULL;"84";"42";"M";"Station de mesure Manuelle";"1";"K0600000";"411003216";"fleuve la loire";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";57973;58143;12142;"230126";"8.9939170777146";"K0--4103";"lac de grangent";"0";False
20982;"J412510";"29174";"159819.6";"6778882";NULL;NULL;NULL;"53";"29";"M";"Station de mesure Manuelle";"1";"J4124000";"405002433";"rivière de pont-l'abbé";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";201972;201413;177553;"395567";"2.2611666483991146";"J4125103";"plan du moulin neuf";"0";False
20983;"K091410";"42070";"781710.3";"6535804.46";NULL;NULL;NULL;"84";"42";"M";"Station de mesure Manuelle";"1";"K0910000";"411000740";"fleuve la loire";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";83046;83648;41586;"259576";"27.757057307431097";"K0--4303";"retenue de villerest";"0";False
20984;"J520520T";"22115";"237244.3";"6823638";NULL;NULL;NULL;"53";"22";"M";"Station de mesure Manuelle";"1";"J5200210";"406000090";"fleuve le blavet";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";229591;228427;209457;"427437";"0.16304362794898017";"J5205203";"étang de kerné uhel";"0";False
20985;"K122510";"21334";"818588.95";"6665358.56";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";"K1224200";"412001007";"rivière de lacanche";"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";143630;143538;109674;"327652";"98.27430210573047";"K1225103";"étang de lacanche";"0";False
25649;"O97-4003";"33075";"417072";"6427304";NULL;NULL;NULL;"75";"33";"M";"Station de mesure Manuelle";"1";"O9740452";"500021777";"la jallère";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";44846;473033;489942;"192726";"858.5822375728052";"O97-4003";"le lac";"0";False
20986;"K122530";"21631";"819804.96";"6666746.12";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";"K1224600";"412000919";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";144273;144015;110450;"328438";"93.81429711724591";"K1225303";"étang de rouey";"0";False
20987;"K123530";"71539";"811642.9";"6648718";NULL;NULL;NULL;"27";"71";"M";"Station de mesure Manuelle";"1";"K1235200";"412002694";"rivière pont du roi";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";9286;9287;100959;"318968";"0.7055105879243126";"K1235303";"barrage du pont du roi";"0";False
20988;"J530530S";"22061";"226095.05";"6810083.13";NULL;NULL;NULL;"53";"22";"M";"Station de mesure Manuelle";"1";"J5304500";"406000382";"ruisseau de kerjean";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";219714;17930;198675;"416670";"18.518751532185757";"J5305303";"étang du coronc";"0";False
20989;"K126515";"21560";"789927.6";"6683490";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";"K1260310";"412000060";"rivière le ternin";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";151162;150984;118535;"336532";"0.19241313210984126";"K1265153";"lac de chamboux";"0";False
20991;"K265540";"63038";"694223.56";"6485562.59";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K2656600";"413003271";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";57928;57829;11890;"229873";"318.7353348801389";"K2655403";"lac de bourdouze";"0";False
20992;"K135510";"71540";"810315.24";"6631219.66";NULL;NULL;NULL;"27";"71";"M";"Station de mesure Manuelle";"1";"K1350300";"412004844";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";126308;126844;91105;"309122";"18.504496797667883";"K1355103";"étang de torcy neuf";"0";False
20994;"K265910";"63117";"691914.07";"6484677.87";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K2656500";"413003315";"ruisseau de la gazelle";"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";57768;57521;11712;"229695";"495.94774502342466";"K2659103";"lac de montcineyre";"0";False
20995;"K135580";"71040";"803422.1";"6625334";NULL;NULL;NULL;"27";"71";"M";"Station de mesure Manuelle";"1";"K1357000";"412005536";"rivière la sorme";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";124861;123819;88399;"306415";"0.5623238506849759";"K1355803";"barrage de la sorme";"0";False
20996;"K171570";"58313";"746201.55";"6675787.34";NULL;NULL;NULL;"27";"58";"M";"Station de mesure Manuelle";"1";"K1717900";"412000277";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";147969;147951;114816;"332813";"62.453905357600064";"K1715703";"étang de vaux";"0";False
20999;"K269510";"63026";"698825.76";"6507026.71";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K2695100";"413001855";"rivière la veyre";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";68461;68518;24194;"242195";"67.5776315342203";"K2695103";"lac d'aydat";"0";False
21000;"K207510";"48080";"763645.3";"6405344";NULL;NULL;NULL;"76";"48";"M";"Station de mesure Manuelle";"1";"K2076500";"413006771";"ruisseau de réal";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";460335;43454;475186;"177891";"3.9032800441344087";"K2075103";"réservoir de naussac";"0";False
21001;"K221410";"43005";"753422.98";"6426566.01";NULL;NULL;NULL;"84";"43";"M";"Station de mesure Manuelle";"1";"K2210080";"413006306";"rivière l'allier";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";472230;44784;489422;"192200";"3.345548847264142";"K2214103";"barrage de poutès";"0";False
21003;"K269920";"63026";"699828.66";"6509794.82";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K2695100";"413001834";"rivière la veyre";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";68594;68718;24494;"242488";"2141.821394991004";"K2699203";"lac de la cassière";"0";False
21005;"K265510";"63038";"691265.31";"6488477.94";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K2654300";"413003068";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";59831;1389;14047;"232014";"411.89532856280493";"K2655103";"lac pavin";"0";False
21006;"K275520";"63093";"699337.8";"6542317.62";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K2754700";"413000135";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";86849;87023;45401;"263377";"187.84467920100798";"K2755203";"gour de tazenat";"0";False
21007;"K265530";"63117";"697915.92";"6480630.87";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K2656340";"413003552";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";55782;55781;9453;"227442";"136.476845282216";"K2655303";"lac des bordes";"0";False
21008;"K320500R";"63264";"689087.79";"6505208.45";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K3200200";"414004832";"rivière la sioule";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";69615;69616;25453;"243443";"1005.1270002283222";"K3205003";"lac de servières";"0";False
21009;"K632550";"18011";"652944.64";"6720972.69";NULL;NULL;NULL;"24";"18";"M";"Station de mesure Manuelle";"1";"K6325302";"450008537";NULL;"Fictif";"Inconnu";"Sans objet";"Canal, chenal";"Non navigable";169241;168775;139962;"357969";"53.09417879124955";"K6325503";"étang du puits";"0";False
21010;"K32-410";"63004";"683725.5";"6541164.4";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K3290200";"414004153";"rivière la sioule";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";86307;86594;44923;"262893";"8.222530022202738";"K32-4103";"retenue de fades besserve";"0";False
21011;"K324540";"63320";"661574.59";"6528103.08";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K3245300";"414004468";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";79021;79364;36752;"254755";"12.56174901120118";"K3245403";"étang de tyx";"0";False
21012;"K649560";"41112";"596933.94";"6699218.09";NULL;NULL;NULL;"24";"41";"M";"Station de mesure Manuelle";"1";"K6495500";"417001554";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";151608;158106;127287;"345293";"87.4691950188497";"K6495603";"étang bézard";"0";False
21013;"K327530";"63094";"670746.99";"6540013.73";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K3277200";"414004174";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";86070;85684;44375;"262423";"59.766229849076325";"K3275303";"étang de chancelade";"0";False
21014;"K662910";"41049";"587265.31";"6694282.58";NULL;NULL;NULL;"24";"41";"M";"Station de mesure Manuelle";"1";"K6624500";"417002521";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";155828;155801;124209;"342214";"125.03106437904181";"K6629103";"étang de l'arche";"0";False
21016;"K330510";"63294";"689541.5";"6542105.52";NULL;NULL;NULL;"84";"63";"M";"Station de mesure Manuelle";"1";"K3300200";"414004124";"rivière la sioule";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";86925;86985;45356;"263328";"25.018809553096006";"K3305103";"barrage de queuille";"0";False
21020;"K401510";"18242";"690172.46";"6636714.33";NULL;NULL;NULL;"24";"18";"M";"Station de mesure Manuelle";"1";"K4014900";"415009399";"ruisseau de javoulet";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";130040;130026;94165;"312170";"728.4466064840226";"K4015103";"étang de javoulet";"0";False
21022;"K751505";"37136";"532120.4";"6675616";NULL;NULL;NULL;"24";"37";"M";"Station de mesure Manuelle";"1";"K7514200";"418000864";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";147607;147873;114706;"332701";"0.6427748372548793";"K7515053";"étang du louroux";"0";False
21023;"K416680";"45070";"692984.41";"6729779.92";NULL;NULL;NULL;"24";"45";"M";"Station de mesure Manuelle";"1";"K4166800";"415003442";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";172266;173073;144220;"362234";"0.9119973765026254";"K4166803";"étang de la tuilerie";"0";False
21024;"L001530";"19164";"621519.39";"6514033.38";NULL;NULL;NULL;"75";"19";"M";"Station de mesure Manuelle";"1";"L0015100";"419004030";"ruisseau la chandouille";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";72055;72023;28285;"246292";"24.295580692747272";"L0015303";"lac du chammet";"0";False
21025;"K417510";"45245";"689905.25";"6733175.48";NULL;NULL;NULL;"24";"45";"M";"Station de mesure Manuelle";"1";"K4175052";"450008546";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Canal, chenal";"Non navigable";13319;13320;146602;"364618";"208.32158842736624";"K4175103";"étang de la grande rue";"0";False
21026;"L011520";"23165";"611136.54";"6524199.42";NULL;NULL;NULL;"75";"23";"M";"Station de mesure Manuelle";"1";"L0110300";"419002954";"rivière la maulde";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";76963;77390;34506;"252523";"26.28005858448044";"L0115203";"lac de vassivière";"0";False
21027;"K432540";"45101";"646889.69";"6762223.76";NULL;NULL;NULL;"24";"45";"M";"Station de mesure Manuelle";"1";"K4325700";"415000152";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";192336;192250;166530;"384536";"6.966097090241871";"K4325403";"étang de la vallée";"0";False
21029;"K461545";"41231";"617344.2";"6713326";NULL;NULL;NULL;"24";"41";"M";"Station de mesure Manuelle";"1";"K4615000";"415006316";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";164980;165259;135255;"353285";"0.480437329414778";"K4615453";"étang de la grande corbois";"0";False
21030;"L020510";"23165";"618900.97";"6529116.19";NULL;NULL;NULL;"75";"23";"M";"Station de mesure Manuelle";"1";"L0200150";"419002322";"rivière le thaurion";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";79702;79832;37272;"255272";"142.08480918917073";"L0205103";"lac de la vaud gelade";"0";False
